Subject,Run,Dict_Key,Acc_Diff_Mean,Acc_Diff_Median,Acc_Diff_Std,Box_Diff_Mean,Box_Diff_Median,Box_Diff_Std
X42448,2,"(3, 4)",0.04442409261069817,0.04184223012591959,0.04851570345633801,0.20517040000049747,0.20517040000049747,0.0
X42448,2,"(4, 1)",-0.20668707679982376,-0.24224522663091136,0.06717427317515792,-0.0409975000002305,-0.0409975000002305,0.0
X42448,2,"(4, 2)",-0.16488958988371205,-0.11751993032538771,0.14449486607373319,-0.11300896666671179,-0.12505440000040835,0.056979723004350266
X42448,2,"(4, 3)",-0.1998688247894838,-0.21745351125722323,0.09055830623714359,,,
X42448,2,"(4, 4)",-0.021703050087104936,-0.021703050087104936,0.0,,,
X85446,1,"(1, 1)",0.002370938061644533,0.004074702655278262,0.07340737718729025,0.037834269245370075,0.021992200054228306,0.08261908467904622
X85446,1,"(1, 2)",-0.08747110136518724,-0.08188770273670304,0.08912092615456292,-0.050007346229484446,-0.05301959998905659,0.08481885956975335
X85446,1,"(1, 3)",0.0179307821745268,0.054656746777912046,0.12359892828414683,0.06843034164436783,0.08254699991084635,0.10044863150143343
X85446,1,"(1, 4)",-0.07266794702452266,-0.0005544203719070051,0.3389774902660154,-0.026278299994633665,0.05784190003760159,0.33777093911389466
X85446,1,"(2, 1)",-0.0759426292718177,-0.10243165165416393,0.14183879990077025,-0.011940114283269005,-0.029983650078065693,0.11606767644409044
X85446,1,"(2, 2)",-0.033141564896143054,0.0075982686748787,0.07800360115735679,0.05807545001152903,0.0994887501001358,0.07817987688498129
X85446,1,"(2, 3)",-0.07667101478422117,-0.05646526000471416,0.10058390423540307,-0.0076413562055677176,0.012386549962684512,0.09981617225406905
X85446,1,"(2, 4)",-0.030391192101989997,-0.07192894109634357,0.13716458046448868,0.014461671501131994,-0.009988900041207671,0.10365776590794128
X85446,1,"(3, 1)",-0.19029112000692516,-0.1659146312500428,0.0873538769641114,-0.13063626999501138,-0.115974250016734,0.08615657161182505
X85446,1,"(3, 2)",-0.08938870936365974,-0.09837954797362342,0.11133123517708224,-0.016678149986546487,-0.03363249986432493,0.07274122865391103
X85446,1,"(3, 3)",-0.038345478808532084,-0.042399591634056044,0.07224835047326639,0.027703835728711317,0.02966350002679974,0.07296894789546118
X85446,1,"(3, 4)",-0.1455839974297523,-0.03533963332386347,0.3346943787856926,-0.08739136254007462,0.03957134985830635,0.33267368835765687
X85446,1,"(4, 1)",-0.07325596415623759,-0.11934051484471697,0.2188614228523716,0.1538267800118774,-0.03898439998738468,0.4145639977632986
X85446,1,"(4, 2)",-0.08168544698588828,-0.09140664232278164,0.1274276376487463,-0.016094791683523606,-0.016545550082810223,0.10032490077474032
X85446,1,"(4, 3)",0.04673602920929837,-0.07421511014120222,0.32366582505311636,0.011856759991496801,-0.03065814997535199,0.16704005274362918
X85446,1,"(4, 4)",-0.1764035786283614,-0.12937800410752742,0.1337100782151033,-0.0712058400735259,-0.04597040009684861,0.19576262189422136
X85446,2,"(1, 1)",-0.07937777322726572,-0.08131559627215426,0.04827756420074129,0.07122894166968763,-0.05795534991193563,0.40944976045190357
X85446,2,"(1, 2)",0.043298312479557795,0.00985081224912926,0.132516667572354,0.09591137770459884,0.05895259976387024,0.16964595473550698
X85446,2,"(1, 3)",0.07137099398587445,0.06539357025596348,0.1761171407324427,0.10535392232446207,0.1460379003547132,0.1802301735943947
X85446,2,"(1, 4)",0.03610043671404309,0.04991214671633215,0.0772925216319062,0.06283180002885108,0.06802490004338324,0.07611298561601665
X85446,2,"(2, 1)",-0.21931432034720516,-0.1801346261047177,0.1451636767339643,-0.14292911540430325,-0.10699919983744621,0.14802973919082604
X85446,2,"(2, 2)",-0.03774827564137897,-0.0034105680849758346,0.15771677555845334,-0.002795300032529566,0.020842700032517314,0.1455086733758257
X85446,2,"(2, 3)",-0.013176684754350878,-0.05336112274186336,0.09275385985643059,0.043930253277843195,0.020990499760955572,0.07481419709210758
X85446,2,"(2, 4)",-0.029557639904512788,-0.052690112891757346,0.1761839009334962,0.04079754997510463,0.037361200083978474,0.1942124053847992
X85446,2,"(3, 1)",-0.22230172868084233,-0.11140437431271333,0.4035503262465944,-0.18359509234030086,-0.047068700194358826,0.38472418475629083
X85446,2,"(3, 2)",-0.09116300595237314,-0.08037252738393807,0.0789378777181095,-0.004926945379173214,0.00011659995652735233,0.06595874377142551
X85446,2,"(3, 3)",0.0032231970472048938,0.002304102444402989,0.1737285819470461,0.11940544995013624,0.09839309996459633,0.16972896099557885
X85446,2,"(3, 4)",-0.11378176101121154,-0.1304418978054746,0.12483717981157161,-0.05139959997990552,-0.01611280022189021,0.08174041498759779
X85446,2,"(4, 1)",-0.10294730477606485,-0.1321705083658844,0.08936172136855915,-0.06392542864861232,-0.09198770020157099,0.09007282676699296
X85446,2,"(4, 2)",-0.02679050512687015,-0.03130548791936266,0.10349524529205496,0.004644018787075765,0.006637200131081045,0.10303073539339394
X85446,2,"(4, 3)",-0.024603418265047396,-0.08071614030653035,0.16724036165420217,0.01928894001369675,0.006181000033393502,0.09525156882789527
X85446,2,"(4, 4)",-0.0905966956513569,-0.04666641726206505,0.12310391057023082,-0.043265490856190976,0.0007515000179409981,0.12963631324007344
